date,note_id,key,title,published_at,created_at,updated_at,age_days,read_count,like_count,comment_count
2026-02-28,127515039,n590ba35c7a41,なぜ部下はあの人の言葉で動くのか？ ― マネジメントと生成AIに効く『動かす心理学』 #55,2025-09-28T09:57:55.000+09:00,2025-09-26T11:32:18.000+09:00,,153,82,16,0
2026-02-28,90409915,n7bd39322fb23,PythonでCSV→Excel変換3ステップ #5,2024-07-21T10:46:19.000+09:00,2024-07-21T10:21:41.000+09:00,,587,81,3,0
2026-02-28,87858428,ndd8de2be7b75,Python独学を失敗しない7つのコツ #2,2024-06-10T19:34:00.000+09:00,2024-06-10T19:15:38.000+09:00,,628,72,5,0
2026-02-28,126525073,n53d27dfb0411,"雑なプロンプトが「秒速」で""プロ""仕様に変わる魔法 #45",2025-09-18T14:59:43.000+09:00,2025-09-18T14:45:19.000+09:00,,163,72,3,0
2026-02-28,125359381,n658b8cc637f6,働きすぎて死んだ？洗濯機の寿命は“回数”と“熱”で決まる！ #32,2025-09-09T11:11:52.000+09:00,2025-09-09T11:01:11.000+09:00,,172,71,4,0
2026-02-28,125362654,n116978369dbd,ヘッドホンのイヤーパッドがベタベタ/ボロボロになる理由〜愛されすぎた証拠！？ベタベタ星人の科学〜 #39,2025-09-13T07:54:51.000+09:00,2025-09-09T11:31:02.000+09:00,,168,69,0,0
2026-02-28,87859694,n34abd580cd60,Python環境構築を最短3ステップで完了 #3,2024-06-10T19:51:30.000+09:00,2024-06-10T19:38:20.000+09:00,,628,65,0,0
2026-02-28,125980342,n3a0a768238a3,AIシェフと学ぶ！プログラミングは「料理のレシピ」と同じだった #41,2025-09-15T09:06:45.000+09:00,2025-09-14T09:37:52.000+09:00,,166,64,10,0
2026-02-28,21026218,ne92191b4a8c9,ナイキ エア ヴェイパーマックス 360,2020-09-16T20:36:02.000+09:00,2020-09-16T20:25:13.000+09:00,,1991,63,0,0
2026-02-28,88390395,nce91fe6494a6,プログラミング工程を料理で学ぶ7ステップ #4,2024-06-19T07:04:45.000+09:00,2024-06-19T06:44:51.000+09:00,,619,59,2,0
2026-02-28,127245842,n3fbdcd94294e,AIの回答を劇的改善！プロンプトの型と時短テクニック #53,2025-09-26T06:25:26.000+09:00,2025-09-24T09:44:16.000+09:00,,155,58,4,0
2026-02-28,126653408,n5d6f1b58cb06,Apple Watchで「日光」を見える化してみたら〜Time in Daylightの体験とユーザーの声〜 #48,2025-09-21T06:18:22.000+09:00,2025-09-19T15:42:19.000+09:00,,160,55,3,0
2026-02-28,120264377,n3a93bf679b2c,光で割れた？じゃあSPring-8で殴ってええですか。 #17,2025-07-25T23:53:46.000+09:00,2025-07-25T23:10:09.000+09:00,,218,52,1,4
2026-02-28,125120234,n806a5cdbee60,浴びた光を「見える化」する #28,2025-09-07T16:55:42.000+09:00,2025-09-07T14:33:28.000+09:00,,174,52,3,0
2026-02-28,93002681,n683b6ce7ee4a,Python外れ値検出を5手法で可視化 #7,2024-08-31T16:16:43.000+09:00,2024-08-31T16:12:06.000+09:00,,546,51,0,0
2026-02-28,124990696,n94da7a52ea24,浴びている光はどこを通じて影響があるのか #26,2025-09-06T14:18:02.000+09:00,2025-09-06T13:47:40.000+09:00,,175,51,8,2
2026-02-28,120249657,nb5da69fd69ff,日光は見えていたのに、見えていなかった #27,2025-09-07T14:21:57.000+09:00,2025-07-25T20:27:55.000+09:00,,174,49,8,0
2026-02-28,125364257,ncd243f6ab3c4,ベタベタ・黄ばみ・ヒビ割れ…スマホケースの寿命は“愛用年数”じゃなく科学で決まる！？ #33,2025-09-09T22:12:47.000+09:00,2025-09-09T11:44:13.000+09:00,,172,46,4,0
2026-02-28,120444101,n8b80b1c37c22,株価の法則はグラフが知っていた！ #19,2025-07-27T19:27:52.000+09:00,2025-07-27T18:43:27.000+09:00,,216,45,0,0
2026-02-28,124977643,nbccf3a81e45c,「買うべきか、売るべきか」VWAP割安率と分位点分析で客観的に判断する方法 #24,2025-09-06T12:20:50.000+09:00,2025-09-06T11:30:31.000+09:00,,175,45,1,0
2026-02-28,120253470,na7053d705ed5, 光を避けたい時期だからこそ、光の重要性について書いてみる #16,2025-07-25T21:22:38.000+09:00,2025-07-25T21:13:36.000+09:00,,218,44,0,0
2026-02-28,125138327,n75c22ba2457f,日光と食事と睡眠の関係について #29,2025-09-07T17:31:09.000+09:00,2025-09-07T17:14:03.000+09:00,,174,42,8,0
2026-02-28,125383051,n8859539783be,北向きの給湯器は“日陰者”のヒーローだった！？～故障の原因は、まさかの「愛」の欠如？～ #37,2025-09-11T08:01:29.000+09:00,2025-09-09T14:38:58.000+09:00,,170,42,2,0
2026-02-28,127100035,n348ed9904976,名刺の「箱」で展示会に挑んだ後輩：令和の新人、謎の節約術 #51,2025-09-24T06:21:19.000+09:00,2025-09-23T07:14:39.000+09:00,,157,42,10,0
2026-02-28,126465384,nc29de171f59d,朝ごはんと日光浴のゴールデンコンビ──時間栄養学の視点から #44,2025-09-18T08:23:47.000+09:00,2025-09-18T00:14:16.000+09:00,,163,41,4,0
2026-02-28,101153895,n911d43f9e3fa,制作物　仮想通貨の価格取得　#9,2024-12-30T12:15:08.000+09:00,2024-12-30T12:06:28.000+09:00,,425,40,1,0
2026-02-28,125201435,ncf485b303b59,使い方で、製品寿命が変わる？！ #30,2025-09-08T06:19:47.000+09:00,2025-09-08T05:43:33.000+09:00,,173,39,2,0
2026-02-28,126312149,nf26bbd40f67d,辞書奴隷からAI宇宙旅行へ──論文翻訳の進化史 #43,2025-09-17T06:34:01.000+09:00,2025-09-16T20:13:37.000+09:00,,164,37,4,0
2026-02-28,126225966,n59fdf2b8f4ae,良かれと思って水をかけたら逆効果！？──太陽電池パネルの寿命を縮める“意外な習慣” #47,2025-09-20T06:15:47.000+09:00,2025-09-16T06:22:00.000+09:00,,161,34,2,0
2026-02-28,120250464,nd3bf83ee8270,光を浴びるだけで整う〜朝の自然光と“体内リズム”の科学〜 #22,2025-09-05T13:34:45.000+09:00,2025-07-25T20:36:51.000+09:00,,176,33,2,0
2026-02-28,126462149,nbca407b2fd33,生成AIは“知財担当の恋人”になれるか？ 特許文献を日本語に戻す読み解きガイド #49,2025-09-22T06:17:41.000+09:00,2025-09-17T23:35:45.000+09:00,,159,33,2,0
2026-02-28,125330719,n26322a0b20c1,太陽に焼かれて死ぬ！？あなたの知らないタイヤ寿命の秘密 #38,2025-09-12T07:19:35.000+09:00,2025-09-09T05:31:27.000+09:00,,169,31,2,0
2026-02-28,125523512,n8324b0d3c243,日光浴の知識が、社内を“小麦色”にした件― 知識の副作用は、笑えるトラブルだった #36,2025-09-10T18:00:06.000+09:00,2025-09-10T16:24:51.000+09:00,,171,31,4,0
2026-02-28,126541099,ne0aee52dc40a,ワンショット型 vs 対話型──AIの使い方を整理してみた #46,2025-09-19T05:49:58.000+09:00,2025-09-18T16:40:53.000+09:00,,162,31,2,0
2026-02-28,125642785,n5557170c31bb,会議あるある：現状維持バリアマン攻略法 #42,2025-09-16T06:23:43.000+09:00,2025-09-11T15:18:34.000+09:00,,165,29,2,0
2026-02-28,120257477,n6f95c764bc62,「量産って……値下げ交渉じゃないのかよッ！？」 #25,2025-09-06T12:31:34.000+09:00,2025-07-25T21:57:19.000+09:00,,175,28,2,0
2026-02-28,90875349,nbb8ac2f5091d,PythonでExcel集計を自動化する3手順 #6,2024-07-28T18:38:39.000+09:00,2024-07-28T18:30:42.000+09:00,,580,27,1,0
2026-02-28,26180713,nf92bd63e6f7f,自作PC#2,2021-01-17T06:34:09.000+09:00,2021-01-17T06:05:23.000+09:00,,1868,26,1,0
2026-02-28,27478147,nbf6e73da049d,メモ,2021-02-11T16:53:35.000+09:00,2021-02-11T16:52:40.000+09:00,,1843,15,0,0
2026-02-28,26181098,n22a0a83f48b5,スターバックス記事#1,2021-01-17T06:38:39.000+09:00,2021-01-17T06:34:46.000+09:00,,1868,13,0,0
2026-02-28,27303191,n2353e402ffd8,みんなが貪欲になっているときこそ恐怖心を抱き、みんなが恐怖心を抱いているとき…,2021-02-08T07:47:42.000+09:00,2021-02-08T07:47:42.000+09:00,,1846,12,0,0
2026-02-28,22065030,n6eea01852f1c,はたらくこと,2020-10-12T08:12:22.000+09:00,2020-10-12T08:09:41.000+09:00,,1965,7,0,0
2026-02-28,26922833,na9944abbbdb7,気になるレシピ#1,2021-01-31T21:32:33.000+09:00,2021-01-31T21:31:39.000+09:00,,1854,6,0,0
2026-02-28,23442058,n552525215162,This is US,2020-11-15T08:55:56.000+09:00,2020-11-15T08:55:29.000+09:00,,1931,2,0,0
2026-03-01,129966961,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？ #80,2025-10-15T11:50:45.000+09:00,2025-10-15T11:17:09.000+09:00,,137,1349,16,0
2026-03-01,130175159,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ― #86,2025-10-21T06:17:43.000+09:00,2025-10-16T22:54:49.000+09:00,,131,1150,28,0
2026-03-01,134027660,nd946a5f905a2,KITAcoreのAI×思考ログへようこそ — プロンプト設計、アート、そして人生のログプレイ #116,2025-11-13T16:20:07.000+09:00,2025-11-13T10:40:28.000+09:00,,108,962,358,24
2026-03-01,145014796,n1ab80047f8f8,デザインマネージャーの「資料生成術」をエンジニアがハックしたら、とてつもない資産に見えた話 #244,2026-02-03T06:04:16.000+09:00,2026-02-02T09:25:43.000+09:00,,26,839,78,16
2026-03-01,137949665,nc6a83f270ae6,【無料公開】Nano Banana Pro キャラクターシート生成プロンプト集 #167,2025-12-13T19:46:37.000+09:00,2025-12-13T16:22:07.000+09:00,,78,836,47,5
2026-03-01,120127617,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方 #15,2025-07-25T20:15:56.000+09:00,2025-07-24T16:40:15.000+09:00,,219,735,1,0
2026-03-01,128281481,n12201dd9b5ff,【NanoBanana 構造化設計】画像生成を「運」から「論理」へ変える、メタプロンプト・エンジンの全貌 #129,2025-11-21T05:53:12.000+09:00,2025-10-02T10:01:40.000+09:00,,100,709,56,0
2026-03-01,137729246,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」 #164,2025-12-11T21:24:24.000+09:00,2025-12-11T20:57:54.000+09:00,,80,650,37,0
2026-03-01,145458774,nd200c8676064,note記事の寿命はわずか5日間？ワイが自分のデータで暴いた『死の谷』の正体 #249,2026-02-07T06:17:04.000+09:00,2026-02-05T08:34:53.000+09:00,,22,607,112,25
2026-03-01,146935245,ndcf74df8e26d,【AIアート/イラスト】7th OASOBI企画 ＃266,2026-02-20T05:46:28.000+09:00,2026-02-15T09:33:24.000+09:00,,9,579,69,54
2026-03-01,134011994,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話 #115,2025-11-13T08:19:38.000+09:00,2025-11-13T08:12:22.000+09:00,,108,524,25,0
2026-03-01,143371579,n47e9f83d5be4,【検証】ワイがAIをどう扱ってきたか、画像にしたら“人格”が割れた #225,2026-01-21T22:32:30.000+09:00,2026-01-21T22:03:57.000+09:00,,39,509,49,22
2026-03-01,148090945,nae95b4013622,AIアート｜コラボ｜覗いたら終わる。マーコ展示録（火野枝馬子） #272,2026-02-24T08:22:16.000+09:00,2026-02-23T06:03:22.000+09:00,,5,501,60,25
2026-03-01,135502155,n53ddb87df48b,コピペでイチコロ。「アップスケールなめててごめん」イラストを実写化するプロンプト全公開  #136,2025-11-26T05:54:28.000+09:00,2025-11-24T19:28:15.000+09:00,,95,498,17,2
2026-03-01,146280748,n9f271d5f24b1,Note運営｜ビュー数とスキで見る“成長の品質”｜毎日ログの4象限 #262,2026-02-17T05:35:44.000+09:00,2026-02-10T21:15:56.000+09:00,,12,497,86,18
2026-03-01,143130349,n5c5913089d08,【プロンプト付き】文字にキャラを埋め込む #223,2026-01-20T10:52:26.000+09:00,2026-01-20T09:13:55.000+09:00,,40,496,29,7
2026-03-01,146528233,n0f919ece03f2,【自己紹介】データ×生成AIで遊ぶログプレイヤー｜note運営｜プロンプト設計｜はじめてのnote｜自己紹介 #260,2026-02-15T06:27:08.000+09:00,2026-02-12T14:02:04.000+09:00,,14,492,82,17
2026-03-01,147815167,nfe531191f233,「ハッシュタグ」はデータで選べ。フォロワー外に届けるための“新・タグ設計術” #269,2026-02-22T08:03:01.000+09:00,2026-02-21T10:10:20.000+09:00,,7,491,73,18
2026-03-01,146039467,nfa2d9f69716e,【検証】noteのView数が伸びる仕組みを、数式で「構造化」してみた結果 #253,2026-02-09T10:11:10.000+09:00,2026-02-09T08:16:13.000+09:00,,20,486,53,14
2026-03-01,146145930,n000adbea1df9,【検証】noteのView数が伸びる仕組みを、数式なしで整理してみた：Re #255,2026-02-11T06:20:37.000+09:00,2026-02-09T22:22:15.000+09:00,,18,485,73,23
2026-03-01,129191772,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係 #81,2025-10-16T07:01:48.000+09:00,2025-10-09T12:52:03.000+09:00,,136,484,10,2
2026-03-01,143599996,n8e365e887d5f,【Gem公開】プロフィールと記事からAIは、ポートレートをつくれるのか。 #229,2026-01-24T06:11:56.000+09:00,2026-01-23T15:27:50.000+09:00,,36,477,48,22
2026-03-01,136386222,n1d8c09ab19fe,【AIアート/イラスト】二重露光って、ズルい #203,2026-01-07T05:36:20.000+09:00,2025-12-01T17:01:58.000+09:00,,53,473,57,18
2026-03-01,146399326,n236b3352fde3,noteが“推したい記事”を公開情報から逆算してみた #259,2026-02-14T06:28:33.000+09:00,2026-02-11T16:50:53.000+09:00,,15,472,87,31
2026-03-01,148664016,n3a0830e2cc64,あの314文字の記事が、ちゃんと実験になった話 #276,2026-02-28T05:31:53.000+09:00,2026-02-26T21:58:49.000+09:00,,1,468,61,34
2026-03-01,147232372,n9d3ab3287016,企業アカのnote、正直“教科書”になるんちゃうん？｜キリン公式の設計図を解剖してみた #265,2026-02-19T06:31:05.000+09:00,2026-02-17T09:02:33.000+09:00,,10,461,55,20
2026-03-01,147271126,n431998ad8a2f,AIを「予約」する時代が来た！？GeminiのScheduled Actions攻略 #263,2026-02-18T05:34:02.000+09:00,2026-02-17T14:21:08.000+09:00,,11,448,72,15
2026-03-01,146961886,n05348e338123,OASOBI第7回|参加表明|文字の中にみんなを住まわせた|OとIは敵｜2/20公開 #261,2026-02-16T05:43:11.000+09:00,2026-02-15T12:50:31.000+09:00,,13,442,59,32
2026-03-01,132812328,n8af759621330,【探すの面倒くさすぎ】Midjourney V7パラメータ、わかる分だけ全部ここに置いとく“自分用メモ”  #121,2025-11-16T17:51:29.000+09:00,2025-11-04T07:52:43.000+09:00,,105,441,58,4
2026-03-01,146203479,nfab047768b25,続・note記事には「消費期限」がある（気がする）。経過日数ごとの“日次ビュー減衰”を箱ひげ図で可視化する手法 #256,2026-02-12T05:06:58.000+09:00,2026-02-10T11:03:34.000+09:00,,17,441,85,17
2026-03-01,142330822,n36f50a94ca4a,【AIアート】青に対する想い？ワイはどす黒くなった・・。#213,2026-01-15T08:01:08.000+09:00,2026-01-14T21:02:53.000+09:00,,45,438,53,14
2026-03-01,130369119,na3b1cce5678c,「Excel卒業！Pythonでデータ分析の冒険を始めよう」〜初心者向けマガジン紹介 #84,2025-10-19T06:38:11.000+09:00,2025-10-18T14:31:40.000+09:00,,133,429,64,4
2026-03-01,129330955,n8ff40bd1f6e2,AIの“ファッションごっこ”が予想外に深かった！？ #76,2025-10-13T07:11:30.000+09:00,2025-10-10T14:25:39.000+09:00,,139,426,30,4
2026-03-01,139901135,nf672e28ce323,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（前編：捕獲→育成） #195,2026-01-02T08:37:50.000+09:00,2025-12-28T21:20:53.000+09:00,,58,426,63,10
2026-03-01,141221961,nb392a506a3e1,【コピペ可】ダブルエクスポージャーの作り方：混ぜない、重ねる #204,2026-01-08T05:40:47.000+09:00,2026-01-07T08:43:35.000+09:00,,52,426,27,8
2026-03-01,145311397,n3ab972786aa0,Note非公式APIでできることを整理してみた #248,2026-02-06T06:08:41.000+09:00,2026-02-04T08:56:42.000+09:00,,23,426,63,16
2026-03-01,147126240,nb22642a2ee59,【簡易版】Platformは、なぜ推しのアルゴリズムを公開したのか。 #267,2026-02-21T06:17:13.000+09:00,2026-02-16T14:45:38.000+09:00,,8,422,46,16
2026-03-01,134878750,n49027cde285d,AIに絵を描かせる方法は、プロンプトじゃなく“対話”でやる。 #216,2026-01-17T05:51:25.000+09:00,2025-11-19T18:55:08.000+09:00,,43,419,71,19
2026-03-01,129816478,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜 #79,2025-10-15T06:57:19.000+09:00,2025-10-14T08:21:37.000+09:00,,137,416,2,0
2026-03-01,143368991,n72bd2476f5d0,【AIアート/イラスト】動物AIアートがむずいので、生物を「護符」にして突破した。 #254,2026-02-10T06:09:22.000+09:00,2026-01-21T21:47:04.000+09:00,,19,414,87,24
2026-03-01,139434628,ncc237b121648,プロンプトは「TEXT / YAML / JSON」どれがええねん。 #200,2026-01-05T06:01:58.000+09:00,2025-12-25T05:15:46.000+09:00,,55,410,52,6
2026-03-01,147102780,n5f991f7606e9,【詳細版】Platformは、なぜ推しのアルゴリズムを公開したのか。 #268,2026-02-21T16:00:02.000+09:00,2026-02-16T11:35:58.000+09:00,,8,408,15,2
2026-03-01,142923712,nd23133bef885,【AIアート】AIは“美術館っぽいアート”に寄せられるのか？ #226,2026-01-22T05:43:49.000+09:00,2026-01-18T21:37:56.000+09:00,,38,405,53,18
2026-03-01,129866405,neb9f4e6e71c0,「え、なんで動かんの？」から始まるPlotlyの旅 ― 可視化を“対話”に変えるまで #82,2025-10-17T06:20:45.000+09:00,2025-10-14T16:08:29.000+09:00,,135,404,6,0
2026-03-01,145770354,ndb86a66932ee,全記事PV/スキ/コメント＋投稿日を吸い上げてスプシに保存する方法（Colab運用ログ） #250,2026-02-07T22:42:23.000+09:00,2026-02-07T12:16:34.000+09:00,,22,404,11,0
2026-03-01,144308380,na26fb55ec4a4,政党ラスボス図鑑：AI視点で見る“争点の輪郭” #237,2026-01-28T21:39:44.000+09:00,2026-01-28T13:59:30.000+09:00,,32,401,45,18
2026-03-01,138506414,n214601fceec8,自己紹介を1枚図解にする「YAMLプロンプト」入門｜Gemini×画像生成AIで5分完成 #174,2025-12-18T06:21:34.000+09:00,2025-12-17T20:45:08.000+09:00,,73,398,33,0
2026-03-01,146346009,neb02f3c0d51c,【AIアート/イラスト】ガソリンスタンドからなにか生み出せるのか。 #257,2026-02-13T05:39:01.000+09:00,2026-02-11T10:35:31.000+09:00,,16,397,57,30
2026-03-01,142564975,nfb6b2d84dfc9,【保存版】呪文を卒業し、知能を設計せよ。KITAcore流「プロンプトエンジニアリング」カリキュラム #242,2026-02-01T09:10:28.000+09:00,2026-01-16T14:10:12.000+09:00,,28,396,47,4
2026-03-01,120103532,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】 #14,2025-07-24T13:11:38.000+09:00,2025-07-24T12:14:36.000+09:00,,220,395,3,0
2026-03-01,138334658,naece6ec6f759,自己紹介シートを作ろうぜ（インフォグラフィック一生成テンプレ）　#173,2025-12-17T17:21:49.000+09:00,2025-12-16T15:05:20.000+09:00,,74,392,22,7
2026-03-01,146548052,n1cb447965e43,【プロンプトエンジニアリング】プロンプト順序が生成結果に与える影響｜観測ログと構造化テンプレ #258,2026-02-13T14:59:19.000+09:00,2026-02-12T16:43:28.000+09:00,,16,392,27,7
2026-03-01,145477841,naa550d1a45bf,noteのタグを1万件ほど、数理モデルでコネコネしてみた話ｗ #251,2026-02-08T06:21:20.000+09:00,2026-02-05T11:19:07.000+09:00,,21,390,80,10
2026-03-01,134441984,n109b8114e303,【AIアート/イラスト】ヘッダー落ちしたけど気に入ってる1枚　第四弾 #239,2026-01-30T06:03:33.000+09:00,2025-11-16T14:19:27.000+09:00,,30,388,65,8
2026-03-01,148352409,nee997e61457a,【314文字の実験】Noteのアルゴリズムをハックしたい。 #274,2026-02-26T06:09:59.000+09:00,2026-02-24T20:51:51.000+09:00,,3,385,56,48
2026-03-01,147738230,nbe6ef7fc6e07,OASOBI第7回・後日談｜同じワードで、世界線がいっぱい生えた件 #270,2026-02-23T05:45:16.000+09:00,2026-02-20T19:03:41.000+09:00,,6,382,54,25
2026-03-01,136481337,nb53ceb8d62c9,【Nano Banana Pro ポートレート 無料版】ポートレートを量産するプロンプト設計ノート #147,2025-12-02T16:48:15.000+09:00,2025-12-02T11:01:58.000+09:00,,89,380,35,0
2026-03-01,144135872,n702fe66aa98d,【AIアート/イラスト】AIで「ポストカード水彩」再現してみた #240,2026-01-31T04:19:31.000+09:00,2026-01-27T10:01:36.000+09:00,,29,378,77,10
2026-03-01,138561857,nf9f691a489c6,【AIアート/イラスト】異業種ラスボス図鑑現代社会を支配する“見えない魔王” #175,2025-12-18T15:21:01.000+09:00,2025-12-18T09:30:13.000+09:00,,73,374,21,10
2026-03-01,141679409,nc7eeae4fd62a,【AIアート/イラスト】アメコミホラーアート #211,2026-01-14T05:42:21.000+09:00,2026-01-10T13:46:29.000+09:00,,46,372,53,20
2026-03-01,142844518,n8dcc1f1d0579,【AIアート/イラスト】ダブルエクスポージャーの世界観はどこまで変えれるのか。 #234,2026-01-27T06:27:18.000+09:00,2026-01-18T12:19:37.000+09:00,,33,369,54,15
2026-03-01,147227339,nea4a6e7d7e7e,V8来るで。Midjourneyが「審美眼貸して」って言うてきた #264,2026-02-19T05:42:07.000+09:00,2026-02-17T08:13:01.000+09:00,,10,369,28,18
2026-03-01,130108969,nc8c2db0f0a20,【AIアート/イラスト】スパイダーマン、糸が切れる。バットマン、飲みに行く。 #83,2025-10-18T06:52:43.000+09:00,2025-10-16T13:24:30.000+09:00,,134,367,14,2
2026-03-01,144165012,n5e5b2be5a43d,AIに「ベタやな」と一蹴された、ワイの脳内OS再起動マニュアル 6冊 #236,2026-01-28T05:41:42.000+09:00,2026-01-27T13:57:51.000+09:00,,32,361,41,9
2026-03-01,141122450,nf4b2a8e8ad77,ワイのnoteが『封印されたメモ帳』から『国際色豊かな実験場』に進化するまで #210,2026-01-13T05:52:05.000+09:00,2026-01-06T14:44:05.000+09:00,,47,355,54,14
2026-03-01,144172268,n2cb6de9b82ac,【予告｜2/1始動】呪文（プロンプト）の置き場を開墾します。 #235,2026-01-27T20:45:29.000+09:00,2026-01-27T14:57:04.000+09:00,,33,355,32,8
2026-03-01,143930274,nf08466dc09bb,"50,000view到達ログ：今日だけはドヤらせて #231",2026-01-25T21:53:19.000+09:00,2026-01-25T21:08:08.000+09:00,,35,353,37,11
2026-03-01,129626318,n280140423c90,🎃トリックオアトリート👻 -ハロウィンアートイラスト2025- #75,2025-10-12T20:53:43.000+09:00,2025-10-12T20:29:33.000+09:00,,140,347,22,2
2026-03-01,135907032,n66b83839450f,GPT-5.1 vs Gemini 3 vs Grok 4.1──三強時代の「課金の正解」はどれや？ #140,2025-11-29T04:51:32.000+09:00,2025-11-27T21:59:58.000+09:00,,92,345,25,8
2026-03-01,148653649,n7c537e680f56,【383文字の実験】Noteのアルゴリズムをハックしたい。 #277,2026-03-01T07:33:27.000+09:00,2026-02-26T20:52:41.000+09:00,,0,345,34,46
2026-03-01,132725242,n3df7eb2c83f6,【プロンプト付き】やりたい顔を“書けば作れる”ようになった。──まだ“シミ完全除去チャレンジ”は未達（笑）『顔ベース』専用プロンプト構造を公開！ #100,2025-11-03T21:03:50.000+09:00,2025-11-03T19:01:06.000+09:00,,118,343,29,2
2026-03-01,142707740,n3fda9e343c90,デザインのセンスを「外付け」せよ。メタプロンプトv3（Design Unit対応）への大型アップデートのお知らせ。 #217,2026-01-17T19:45:42.000+09:00,2026-01-17T14:14:41.000+09:00,,43,342,34,7
2026-03-01,139227047,n51c3a89314e6,プレゼン作成の「苦行」、終わらせよ。社内AI × VS Code × Marpで“爆速パワポ”を作る #184,2025-12-25T05:50:10.000+09:00,2025-12-23T13:25:17.000+09:00,,66,339,28,0
2026-03-01,141928363,n7eaef3bc10e0,【AIアート/イラスト】Beyond（言葉の向こう）に置いてきた感情を、画像で。#209,2026-01-12T08:08:31.000+09:00,2026-01-12T07:24:32.000+09:00,,48,339,34,6
2026-03-01,142811994,n0b51748722e2,告知というより反省。文字だけゴリ押し記事、マニュアル作りました #219,2026-01-18T09:24:51.000+09:00,2026-01-18T08:08:50.000+09:00,,42,338,35,8
2026-03-01,148393983,ndda6aa6d3fb1,IRを読むと、裏側の配管が見える！？（noteで遊ぶコスト構造） #275,2026-02-27T05:42:54.000+09:00,2026-02-25T05:15:54.000+09:00,,2,337,41,17
2026-03-01,143781133,n60a95ed89a82,【AIアート/イラスト】切り抜き×逆光×投影の再現 #245,2026-02-04T05:14:14.000+09:00,2026-01-24T20:54:03.000+09:00,,25,335,51,9
2026-03-01,144022108,na3689fa63d00,CONGRATULATIONS出たので全力で喜ぶ #233,2026-01-26T16:28:45.000+09:00,2026-01-26T14:16:47.000+09:00,,34,334,32,15
2026-03-01,147610417,ncfabab6d1e2b,寝てもスッキリせん人へ：朝の光と朝食が効く理由 #273,2026-02-25T05:46:55.000+09:00,2026-02-19T20:51:18.000+09:00,,4,332,70,20
2026-03-01,138650193,n3bc5560c332b,人間に優しいYAML、機械に強いJSON：プロンプト運用の落とし所 #202,2026-01-06T06:20:06.000+09:00,2025-12-18T22:08:23.000+09:00,,54,331,48,9
2026-03-01,142972686,nd2b31a38e1d0,【AIアート/イラスト】アイキャッチフレームは再現できるのか。#221,2026-01-19T18:25:43.000+09:00,2026-01-19T08:38:39.000+09:00,,41,329,20,8
2026-03-01,144582311,n303c3d8818f9,【AIアート/イラスト】水彩迷子は、妖怪に救われた #241,2026-02-01T06:00:45.000+09:00,2026-01-30T12:40:45.000+09:00,,28,329,49,13
2026-03-01,140974638,nd63df6192d8e,【感謝】正直、このハッシュタグで取れるとは思わんかったわ。 #201,2026-01-05T17:02:33.000+09:00,2026-01-05T14:39:00.000+09:00,,55,327,45,7
2026-03-01,133268598,n40175cece20c,【無料テンプレ】トークンを犠牲にして人格を得る：ペルソナプロンプト設計術。ートークンの無駄遣いから始まる、AIとの共創 #110,2025-11-10T06:03:05.000+09:00,2025-11-07T14:53:47.000+09:00,,111,326,23,2
2026-03-01,137124049,n37fcc28a1103,【保存版】「難しすぎて分からん」って言われたから、理論を捨てて“カンペ”だけ作った #178,2025-12-20T06:02:13.000+09:00,2025-12-07T08:39:25.000+09:00,,71,324,48,4
2026-03-01,140506436,ne0eebe79d622,伸びない記事を“もう一回出す”とどうなる？リライト再投稿をデータ検証 #205,2026-01-09T06:19:56.000+09:00,2026-01-02T10:51:38.000+09:00,,51,324,43,17
2026-03-01,144169925,n481763dc5907,AIに『あべこべやな』と笑われた、理屈と感情のデバッグマニュアル #238,2026-01-29T05:22:58.000+09:00,2026-01-27T14:36:53.000+09:00,,31,324,59,10
2026-03-01,143583674,n75c75b748013,【AIアート】コンセプトを最後まで追えるのか。 #228,2026-01-23T17:19:26.000+09:00,2026-01-23T13:16:21.000+09:00,,37,323,34,2
2026-03-01,142225712,n7fdf6f8905f2,【AIアート】ブランドの格好をイメージから作成できるのか。 #222,2026-01-20T05:32:23.000+09:00,2026-01-14T05:11:14.000+09:00,,40,317,32,14
2026-03-01,140687222,nd71be82fefe9,【AIアート】 ファッションチェンジ #207,2026-01-11T05:42:46.000+09:00,2026-01-03T16:41:47.000+09:00,,49,315,41,15
